DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,1995,42.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,1996,42.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,1997,43.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,1998,42.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,1999,44.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2000,44.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2001,45.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2002,46.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2003,46.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2004,47.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2005,52.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2006,52.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2007,51.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2008,52.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2009,53.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2010,54.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2011,53.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2012,52.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2013,51.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2014,51.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2015,50.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2016,50.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2017,50.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2018,49.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2019,49.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2020,53.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,AT,2021,52.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2011,55.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2012,56.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2013,56.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2014,58.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2015,58.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2016,59.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2017,60.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2018,60.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2019,61.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2020,66.9,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2021,64.2,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,BE,2022,61.8,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,1995,73.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,1996,77.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,1997,80.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,1998,83.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,1999,89.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2000,90.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2001,87.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2002,87.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2003,82.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2004,84.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2005,101.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2006,103.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2007,110.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2008,116.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2009,127.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2010,132.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2011,136.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2012,141.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2013,144.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2014,145.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2015,140.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2016,130.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2017,120.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2018,111.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2019,100.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2020,105.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,CY,2021,97.7,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,1995,60.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,1996,63.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,1997,65.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,1998,67.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,1999,70.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2000,71.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2001,70.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2002,69.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2003,70.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2004,68.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2005,67.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2006,65.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2007,61.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2008,59.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2009,61.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2010,59.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2011,57.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2012,56.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2013,55.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2014,54.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2015,53.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2016,53.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2017,52.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2018,52.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2019,53.5,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2020,57.1,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,DE,2021,56.7,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2012,66.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2013,65.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2014,63.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2015,62.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2016,61.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2017,60.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2018,60.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2019,60.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2020,64.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EA20,2021,62.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,1995,4.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,1996,4.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,1997,7.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,1998,7.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,1999,8.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2000,10.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2001,12.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2002,16.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2003,20.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2004,25.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2005,32.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2006,42.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2007,46.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2008,50.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2009,57.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2010,54.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2011,46.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2012,43.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2013,41.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2014,40.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2015,41.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2016,41.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2017,40.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2018,39.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2019,39.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2020,41.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EE,2021,39.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,1995,12.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,1996,14.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,1997,15.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,1998,15.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,1999,16.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2000,20.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2001,24.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2002,29.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2003,31.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2004,36.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2005,44.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2006,48.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2007,53.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2008,56.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2009,59.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2010,69.3,b
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2011,73.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2012,77.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2013,75.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2014,72.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2015,68.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2016,66.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2017,63.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2018,63.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2019,59.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2020,64.6,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2021,60.9,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,EL,2022,49.9,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,1995,40.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,1996,41.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,1997,42.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,1998,46.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,1999,50.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2000,53.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2001,54.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2002,58.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2003,63.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2004,69.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2005,76.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2006,83.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2007,86.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2008,86.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2009,88.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2010,88.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2011,86.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2012,85.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2013,81.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2014,77.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2015,71.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2016,67.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2017,64.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2018,62.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2019,60.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2020,66.6,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2021,62.9,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,ES,2022,56.9,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,1995,37.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,1996,34.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,1997,30.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,1998,30.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,1999,31.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2000,31.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2001,32.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2002,35.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2003,38.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2004,42.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2005,47.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2006,51.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2007,52.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2008,54.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2009,60.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2010,62.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2011,63.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2012,64.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2013,65.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2014,65.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2015,67.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2016,69.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2017,71.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2018,74.5,
