DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2004,1821.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2005,3749.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2006,6118.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2007,9161.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2008,11135.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2009,10137.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2010,9943.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2011,9477.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2012,9735.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2013,9666.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2014,10095.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2015,10966.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2016,10687.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2017,11461.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2018,11391.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2019,12233.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2020,12863.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LT,2021,14943.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,1995,5932.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,1996,5883.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,1997,6320.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,1998,6504.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,1999,7641.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2000,8701.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2001,9126.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2002,9654.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2003,11030.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2004,12083.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2005,13594.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2006,15329.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2007,18846.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2008,20340.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2009,21266.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2010,23036.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2011,24694.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2012,26744.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2013,27829.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2014,30247.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2015,31927.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2016,33917.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2017,36311.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2018,39521.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2019,41885.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2020,44397.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LU,2021,47699.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,1995,79.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,1996,103.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,1997,159.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,1998,235.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,1999,332.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2000,580.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2001,716.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2002,990.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2003,2278.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2004,2195.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2005,4191.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2006,7000.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2007,9815.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2008,10330.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2009,9450.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2010,8848.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2011,8294.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2012,7580.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2013,7037.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2014,6696.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2015,6417.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2016,6318.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2017,6458.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2018,6682.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2019,6764.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2020,6685.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,LV,2021,7192.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,1995,668.0,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,1996,794.9,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,1997,903.4,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,1998,993.7,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,1999,1218.5,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2000,1407.3,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2001,1690.8,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2002,1785.3,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2003,2235.3,e
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2004,2603.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2005,2900.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2006,3260.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2007,3672.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2008,4024.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2009,4439.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2010,4637.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2011,4897.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2012,5265.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2013,5570.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2014,5709.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2015,5929.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2016,6181.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2017,6611.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2018,7229.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2019,7994.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2020,8347.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,MT,2021,9149.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2012,815712.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2013,808624.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2014,784934.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2015,792706.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2016,800780.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2017,813298.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2018,825629.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2019,836966.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2020,853306.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2021,888874.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,NL,2022,919706.0,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2012,162591.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2013,155071.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2014,151223.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2015,148143.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2016,145281.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2017,145257.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2018,145162.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2019,146162.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2020,150008.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2021,154267.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,PT,2022,161288.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,1995,0.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,1996,0.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,1997,0.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,1998,0.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,1999,0.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2000,0.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2001,4657.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2002,4940.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2003,5347.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2004,5723.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2005,6795.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2006,7980.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2007,10136.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2008,11295.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2009,11837.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2010,12532.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2011,12538.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2012,12583.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2013,12250.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2014,12199.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2015,12196.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2016,12639.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2017,13296.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2018,14100.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2019,14692.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2020,14687.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SI,2021,15579.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,1995,4698.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,1996,4671.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,1997,4764.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,1998,4182.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,1999,4378.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2000,4910.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2001,5390.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2002,6236.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2003,6785.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2004,6927.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2005,8061.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2006,9434.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2007,11642.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2008,17855.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2009,16746.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2010,17919.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2011,19518.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2012,22791.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2013,24434.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2014,26787.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2015,29458.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2016,32801.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2017,34571.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2018,37889.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2019,40883.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2020,45312.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2021,48933.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,SK,2022,53837.2,
