DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,1994,9182548,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,1995,9368623,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,1996,9602356,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,1997,9799910,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,1998,9973621,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,1999,10139932,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2000,10310206,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2001,10497494,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2002,10661923,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2003,10847170,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2004,11044744,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2005,11298725.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2006,11528302.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2007,11705165.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2008,11850652.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2009,11974530.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2010,12083787.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2011,12171292,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2012,12370822,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2013,12639829,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2014,13014942,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2015,13219074,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2016,13369754,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2017,13528550,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2018,13644363,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2019,13693215,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2020,13859090,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2021,13941531,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,IT,2022,14051404,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,1994,437156,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,1995,443473,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,1996,452232,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,1997,459754,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,1998,469125,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,1999,476928,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2000,482622,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2001,484670,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2002,500399,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2003,512193,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2004,524142,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2005,531122.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2006,535939.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2007,541075.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2008,545937.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2009,547749.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2010,544896.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2011,545307,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2012,543333,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2013,542198,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2014,542739,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2015,547115,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2016,548527,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2017,550197,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2018,551797,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2019,552373,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2020,555976,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2021,557048,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LT,2022,560628,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,1994,55098,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,1995,56478,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,1996,57990,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,1997,59260,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,1998,60174,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,1999,61060,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2000,61904,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2001,60938,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2002,61922,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2003,62889,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2004,63638,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2005,64955.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2006,66000.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2007,66829.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2008,67693.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2009,68892.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2010,70046.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2011,71084,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2012,73261,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2013,75057,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2014,77374,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2015,79840,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2016,81957,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2017,84131,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2018,86208,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2019,88328,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2020,90787,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2021,92737,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LU,2022,95199,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,1994,334942,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,1995,336295,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,1996,339922,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,1997,344517,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,1998,349533,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,1999,351595,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2000,353316,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2001,355122,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2002,357934,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2003,364187,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2004,369750,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2005,374339.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2006,378740.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2007,384218.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2008,385675.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2009,385471.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2010,384177.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2011,381140,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2012,379546,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2013,379784,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2014,381615,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2015,385076,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2016,386585,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2017,387909,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2018,388856,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2019,388979,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2020,391413,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2021,393698,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,LV,2022,391623,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,1994,39741,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,1995,40485,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,1996,42019,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,1997,43443,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,1998,44455,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,1999,45286,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2000,46022,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2001,48241,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2002,49718,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2003,50963,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2004,52128,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2005,53565.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2006,55782.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2007,56235.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2008,56739.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2009,58450.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2010,61782.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2011,65154,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2012,68655,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2013,72293,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2014,76146,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2015,79805,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2016,83315,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2017,86579,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2018,89517,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2019,92180,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2020,95050,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2021,97418,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,MT,2022,100080,p
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,1994,2007994,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,1995,2033576,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,1996,2060873,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,1997,2083839,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,1998,2109719,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,1999,2130934,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2000,2152442,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2001,2174501,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2002,2198714,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2003,2220456,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2004,2251154,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2005,2288670.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2006,2330459.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2007,2368352.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2008,2414826.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2009,2471815.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2010,2538328.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2011,2594946,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2012,2716368,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2013,2824345,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2014,2919024,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2015,3007685,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2016,3085308,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2017,3159660,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2018,3239116,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2019,3314004,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2020,3392555,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2021,3457535,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,NL,2022,3525453,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,1994,1446674,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,1995,1478862,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,1996,1513036,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,1997,1544996,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,1998,1580826,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,1999,1613238,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2000,1642876,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2001,1688130,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2002,1722417,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2003,1749232,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2004,1773934,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2005,1803439.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2006,1824636.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2007,1847679.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2008,1870360.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2009,1898303.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2010,1930396.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2011,1976422,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2012,2007646,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2013,2032606,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2014,2069843,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2015,2105167,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2016,2140824,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2017,2176640,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2018,2213274,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2019,2244225,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2020,2280424,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2021,2309648,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,PT,2022,2449743,bp
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,1994,233635,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,1995,240145,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,1996,249046,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,1997,255408,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,1998,262426,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,1999,268587,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2000,275400,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2001,281406,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2002,288548,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2003,294654,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2004,300155,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2005,306484.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2006,312874.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2007,319631.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2008,326950.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2009,334029.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2010,338265.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2011,338944,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2012,345000,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2013,352145,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2014,360106,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2015,369386,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2016,380102,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2017,390426,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2018,401262,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2019,413054,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2020,424004,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2021,435715,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SI,2022,444743,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,Y_GE65,T,SK,1994,568781,
