DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,1999,3282.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2000,5267.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2001,1171.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2002,-706.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2003,503.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2004,2028.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2005,2674.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2006,5132.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2007,527.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2008,-13167.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2009,-23517.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2010,-53764.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2011,-23320.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2012,-14863.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2013,-11475.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2014,-7047.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2015,-5357.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2016,-2071.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2017,-860.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2018,437.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2019,1669.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2020,-18675.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2021,-6805.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IE,2022,8032.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,1995,-64769.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,1996,-68379.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,1997,-32687.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,1998,-33902.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,1999,-20833.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2000,-30086.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2001,-41606.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2002,-38743.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2003,-44876.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2004,-50524.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2005,-60978.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2006,-56154.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2007,-21643.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2008,-41989.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2009,-80772.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2010,-68314.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2011,-59240.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2012,-47844.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2013,-46032.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2014,-48080.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2015,-42248.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2016,-40765.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2017,-42010.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2018,-38353.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2019,-27083.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2020,-160383.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2021,-161210.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,IT,2022,-151900.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,1995,-79.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,1996,-214.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,1997,-1048.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,1998,-304.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,1999,-290.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2000,-397.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2001,-482.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2002,-281.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2003,-210.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2004,-253.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2005,-72.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2006,-65.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2007,-236.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2008,-1008.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2009,-2452.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2010,-1934.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2011,-2802.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2012,-1059.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2013,-920.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2014,-220.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2015,-111.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2016,97.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2017,176.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2018,244.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2019,230.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2020,-3247.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2021,-646.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LT,2022,-425.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,1995,427.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,1996,382.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,1997,432.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,1998,512.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,1999,638.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2000,1274.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2001,1343.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2002,508.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2003,71.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2004,-392.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2005,-62.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2006,653.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2007,1642.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2008,1349.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2009,-82.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2010,-134.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2011,291.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2012,235.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2013,414.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2014,693.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2015,722.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2016,1064.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2017,795.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2018,1789.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2019,1397.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2020,-2219.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2021,519.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LU,2022,137.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,1995,-59.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,1996,-19.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,1997,81.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,1998,1.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,1999,-263.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2000,-235.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2001,-182.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2002,-235.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2003,-164.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2004,-139.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2005,-66.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2006,-91.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2007,-127.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2008,-1043.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2009,-1806.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2010,-1545.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2011,-843.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2012,-311.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2013,-278.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2014,-374.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2015,-350.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2016,5.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2017,-207.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2018,-244.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2019,-178.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2020,-1321.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2021,-2397.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,LV,2022,-1720.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,1995,-98.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,1996,-230.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,1997,-235.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,1998,-328.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,1999,-256.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2000,-241.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2001,-277.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2002,-253.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2003,-431.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2004,-208.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2005,-145.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2006,-132.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2007,-118.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2008,-252.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2009,-195.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2010,-152.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2011,-210.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2012,-246.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2013,-176.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2014,-133.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2015,-82.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2016,117.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2017,392.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2018,258.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2019,71.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2020,-1272.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2021,-1175.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,MT,2022,-981.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,1995,-30270.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,1996,-6531.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,1997,-5886.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,1998,-5383.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,1999,989.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2000,5366.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2001,-2111.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2002,-10148.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2003,-15845.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2004,-9457.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2005,-2597.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2006,-191.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2007,-1436.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2008,807.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2009,-32596.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2010,-34130.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2011,-28890.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2012,-25673.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2013,-19528.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2014,-15136.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2015,-13411.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2016,899.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2017,10121.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2018,11628.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2019,14628.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2020,-29588.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2021,-20258.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,NL,2022,88.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,1995,-4713.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,1996,-4577.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,1997,-3828.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,1998,-4856.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,1999,-3625.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2000,-4130.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2001,-6503.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2002,-4753.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2003,-8261.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2004,-9414.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2005,-9719.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2006,-6950.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2007,-5087.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2008,-6626.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2009,-17318.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2010,-20472.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2011,-13494.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2012,-10400.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2013,-8702.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2014,-12729.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2015,-7995.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2016,-3608.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2017,-5792.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/04/23 11:00:00,A,MIO_EUR,S13,B9,PT,2018,-716.1,
