DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2013,537039,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2014,549680,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2015,562958,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2016,576249,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2017,590667,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2018,602005,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2019,613894,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2020,626108,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2021,634730,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LU,2022,645397,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,1994,2540904,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,1995,2500580,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,1996,2469531,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,1997,2444912,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,1998,2420789,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,1999,2399248,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2000,2381715,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2001,2353384,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2002,2320956,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2003,2299390,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2004,2276520,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2005,2249724.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2006,2227874.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2007,2208840.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2008,2191810.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2009,2162834.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2010,2120504.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2011,2074605,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2012,2044813,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2013,2023825,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2014,2001468,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2015,1986096,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2016,1968957,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2017,1950116,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2018,1934379,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2019,1919968,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2020,1907675,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2021,1893223,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,LV,2022,1875757,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,1994,373161,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,1995,376433,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,1996,378404,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,1997,381405,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,1998,384176,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,1999,386397,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2000,388759,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2001,391415,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2002,394641,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2003,397296,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2004,399867,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2005,402668.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2006,404999.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2007,405616.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2008,407832.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2009,410926.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2010,414027.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2011,414989,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2012,417546,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2013,422509,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2014,429424,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2015,439691,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2016,450415,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2017,460297,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2018,475701,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2019,493559,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2020,514564,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2021,516100,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,MT,2022,520971,p
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,1994,9974391,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,1995,10008659,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,1996,10043693,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,1997,10084196,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,1998,10133758,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,1999,10186634,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2000,10249022,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2001,10330774,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2002,10394669,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2003,10444592,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2004,10473050,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2005,10494672.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2006,10511988.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2007,10532588.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2008,10553339.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2009,10563014.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2010,10573479.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2011,10572721,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2012,10542398,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2013,10487289,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2014,10427301,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2015,10374822,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2016,10341330,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2017,10309573,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2018,10291027,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2019,10276617,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2020,10295909,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2021,10298252,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,PT,2022,10352042,bp
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,1994,1989408,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,1995,1989477,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,1996,1990266,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,1997,1986989,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,1998,1984923,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,1999,1978334,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2000,1987755,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2001,1990094,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2002,1994026,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2003,1995033,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2004,1996433,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2005,1997590.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2006,2003358.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2007,2010377.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2008,2010269.0,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2009,2032362.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2010,2046976.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2011,2050189,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2012,2055496,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2013,2058821,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2014,2061085,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2015,2062874,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2016,2064188,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2017,2065895,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2018,2066880,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2019,2080908,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2020,2095861,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2021,2108977,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SI,2022,2107180,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,1994,5336455,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,1995,5356207,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,1996,5367790,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,1997,5378932,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,1998,5387650,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,1999,5393382,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2000,5398657,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2001,5378783,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2002,5378951,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2003,5374873,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2004,5371875,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2005,5372685.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2006,5372928.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2007,5373180.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2008,5376064.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2009,5382401.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2010,5390410.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2011,5392446,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2012,5404322,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2013,5410836,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2014,5415949,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2015,5421349,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2016,5426252,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2017,5435343,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2018,5443120,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2019,5450421,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2020,5457873,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2021,5459781,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,SK,2022,5434712,
